"","Codigo","Tipo de Adquisicion","Estado","Nombre Organismo","Region Unidad","Codigo Moneda","Fecha Creacion","Fecha Publicacion","Fecha Adjudicacion","Fuente Financiamiento","Descripcion linea Adquisicion","Descripcion Proveedor","Unidad Medida","Nombre Proveedor","Estado Oferta","Cantidad Ofertada","Moneda de la Oferta","Monto Unitario Oferta","Valor Total Ofertado","Cantidad Adjudicada","Monto Linea Adjudica","Fecha Envio Oferta","Oferta seleccionada","CHL-USD","Monto Unitario Oferta USD","Monto Linea Adjudica USD","Valor Total Ofertado USD","Tipo de Institucion"
"37","8634657","Licitación Pública Entre 100 y 1000 UTM (LE)","8","I MUNICIPALIDAD DE NACIMIENTO","Región del Biobío","CLP","2020-01-02","2020-01-06","2020-02-07","Presupuesto Disponible","METFORMINA 500 MG; GLIBENCLAMIDA 2,5 MG. COMPRMIDOS RECUBIERTOS. ENVASE SELLADO, RESISTENTE E INADULTERADO. SIMILAR A GLUCOVANCE","MTFR500COMP. GLICENEX-DUO 5002.5MG X 30 COMP.. BAGO. METFORMINAGLIBENCLAMIDA. - VTO 12-2020 - LOTE 7MC1
Entrega en 3 dias. Se adjunta CANJE . Validez de la oferta 60 días. Sin costo por flete. Monto mínimo de despacho 50.000.","Comprimido","ETHON PHARMACEUTICALS SPA.","Aceptada","450","Peso Chileno","185.3","83385","0","0","2020-01-14","No Seleccionada",797.137,0.232456905149303,0,104.605607317186,"Municipalidad"
"38","8634657","Licitación Pública Entre 100 y 1000 UTM (LE)","8","I MUNICIPALIDAD DE NACIMIENTO","Región del Biobío","CLP","2020-01-02","2020-01-06","2020-02-07","Presupuesto Disponible","METFORMINA 500 MG; GLIBENCLAMIDA 2,5 MG. COMPRMIDOS RECUBIERTOS. ENVASE SELLADO, RESISTENTE E INADULTERADO. SIMILAR A GLUCOVANCE","GLUCOVANCE 500 / 2.5MG -Metformina;Glibenclamida- caja x 30 comp. recubiertos _ Fecha venc. 30-06-2021 _ Despacho dentro de 3 días hábiles _ Monto minimo facturación $120.000 pesos netos.","Comprimido","Merck S.A. Productos Farmacéuticos","Aceptada","450","Peso Chileno","212","95400","600","127200","2020-01-14","Seleccionada",797.137,0.265951774914475,159.571064948685,119.678298711514,"Municipalidad"
"39","8634657","Licitación Pública Entre 100 y 1000 UTM (LE)","8","I MUNICIPALIDAD DE NACIMIENTO","Región del Biobío","CLP","2020-01-02","2020-01-06","2020-02-07","Presupuesto Disponible","METFORMINA 500 MG; GLIBENCLAMIDA 2,5 MG. COMPRMIDOS RECUBIERTOS. ENVASE SELLADO, RESISTENTE E INADULTERADO. SIMILAR A GLUCOVANCE","Metformina+Glibenclamida - Glucovance Com500-2,5M. X COM.
-CAJAS X 30  Comprimido Recubierto - Merck EticoS - Abril 2021
","Comprimido","LABOFAR","Aceptada","450","Peso Chileno","389","175050","0","0","2020-01-14","No Seleccionada",797.137,0.487996417177976,0,219.598387730089,"Municipalidad"
"40","8634657","Licitación Pública Entre 100 y 1000 UTM (LE)","8","I MUNICIPALIDAD DE NACIMIENTO","Región del Biobío","CLP","2020-01-02","2020-01-06","2020-02-07","Presupuesto Disponible","METFORMINA 500 MG; GLIBENCLAMIDA 5 MG. COMPRMIDOS RECUBIERTOS. ENVASE SELLADO, RESISTENTE E INADULTERADO. SIMILAR A GLUCOVANCE","Metformina+Glibenclamida - Glucovance Com500-5,0M. X COM.
-CAJAS X 30  Comprimido Recubierto - Merck EticoS - Abril 2021
","Comprimido","LABOFAR","Aceptada","300","Peso Chileno","416","124800","0","0","2020-01-14","No Seleccionada",797.137,0.521867633794442,0,156.560290138333,"Municipalidad"
"41","8634657","Licitación Pública Entre 100 y 1000 UTM (LE)","8","I MUNICIPALIDAD DE NACIMIENTO","Región del Biobío","CLP","2020-01-02","2020-01-06","2020-02-07","Presupuesto Disponible","METFORMINA 500 MG; GLIBENCLAMIDA 5 MG. COMPRMIDOS RECUBIERTOS. ENVASE SELLADO, RESISTENTE E INADULTERADO. SIMILAR A GLUCOVANCE","GLUCOVANCE 500 / 5MG  -Metformina;Glibenclamida- caja x 30 comp. recubiertos _ Fecha venc. 31-03-2021 _ Despacho dentro de 3 días hábiles _ Monto minimo facturación $120.000 pesos netos.","Comprimido","Merck S.A. Productos Farmacéuticos","Aceptada","300","Peso Chileno","228","68400","600","136800","2020-01-14","Seleccionada",797.137,0.286023606983492,171.614164190095,85.8070820950477,"Municipalidad"
"42","8634657","Licitación Pública Entre 100 y 1000 UTM (LE)","8","I MUNICIPALIDAD DE NACIMIENTO","Región del Biobío","CLP","2020-01-02","2020-01-06","2020-02-07","Presupuesto Disponible","METFORMINA 500 MG; GLIBENCLAMIDA 5 MG. COMPRMIDOS RECUBIERTOS. ENVASE SELLADO, RESISTENTE E INADULTERADO. SIMILAR A GLUCOVANCE","MT500.5COMP. GLICENEX-DU0 5005MG X 30 COMP.. BAGO. METFORMINAGLIBENCLAMIDA. VTO 5-2020 - LOTE 6XF1
Entrega en 3 dias. Se adjunta CANJE . Validez de la oferta 60 días. Sin costo por flete. Monto mínimo de despacho 50.000.","Comprimido","ETHON PHARMACEUTICALS SPA.","Aceptada","300","Peso Chileno","166.3","49890","0","0","2020-01-14","No Seleccionada",797.137,0.208621604567345,0,62.5864813702036,"Municipalidad"
"43","8634657","Licitación Pública Entre 100 y 1000 UTM (LE)","8","I MUNICIPALIDAD DE NACIMIENTO","Región del Biobío","CLP","2020-01-02","2020-01-06","2020-02-07","Presupuesto Disponible","METFORMINA 500 MG; GLIBENCLAMIDA 5 MG. COMPRMIDOS RECUBIERTOS. ENVASE SELLADO, RESISTENTE E INADULTERADO. SIMILAR A GLUCOVANCE","SB2017730 - GLUCOVANCE 5005 X30COM.REC., GLIBENCLAMIDA  METFORMINA 5mg - 500mg COMPRIMIDOS. ISP: F-976311. Fabricante: MERCK SA CHILE. Vencimiento mayor a 12 meses. Valor cotizado por COMPRIMIDOS. Unidad mínima de venta CAJA X 30 COMPRIMIDOS. Mínimo de fa","Comprimido","Distribuidora Salcobrand","Aceptada","300","Peso Chileno","265","79500","0","0","2020-01-14","No Seleccionada",797.137,0.332439718643094,0,99.7319155929282,"Municipalidad"
"44","8634657","Licitación Pública Entre 100 y 1000 UTM (LE)","8","I MUNICIPALIDAD DE NACIMIENTO","Región del Biobío","CLP","2020-01-02","2020-01-06","2020-02-07","Presupuesto Disponible","METFORMINA 500 MG; GLIBENCLAMIDA 5 MG. COMPRMIDOS RECUBIERTOS. ENVASE SELLADO, RESISTENTE E INADULTERADO. SIMILAR A GLUCOVANCE","MER0071 GLUCOVANCE 500MG5MG X30 COMP Entrega 24-48 HR METFORMINA+GLIBENCLAMIDA F-976311 MERCK 30-03-2021","Comprimido","Caribean Pharma Ltda","Aceptada","300","Peso Chileno","297","89100","0","0","2020-01-15","No Seleccionada",797.137,0.372583382781128,0,111.775014834338,"Municipalidad"
"45","8634834","Licitación Pública Entre 100 y 1000 UTM (LE)","8","I MUNICIPALIDAD DE SAN VICENTE","Región del Libertador General Bernardo O´Higgins","CLP","2020-01-02","2020-01-05","2020-03-09","Presupuesto municipal vigente","SUMINISTRO DE METFORMINA CLORHIDRATO 500 MG/GLIBENCLAMIDA 5 MG EQUIVALENTE A GLUKAUT 500/5, CAJA 60 COMPRIMIDOS RECUBIERTOS","SB2984348 - GLUKAUT 5005 X60COM., GLIBENCLAMIDA  METFORMINA 5mg - 500mg COMPRIMIDOS. ISP: F-1433114. Fabricante: SANITAS S.A.. Vencimiento mayor a 12 meses. Valor cotizado por CAJA. Unidad mínima de venta CAJA X 60 COMPRIMIDOS. Mínimo de facturación 50.00","Caja","Distribuidora Salcobrand","Aceptada","1","Peso Chileno","4202","4202","0","0","2020-01-09","No Seleccionada",840.868636363636,4.99721337945447,0,4.99721337945447,"Municipalidad"
"46","8634834","Licitación Pública Entre 100 y 1000 UTM (LE)","8","I MUNICIPALIDAD DE SAN VICENTE","Región del Libertador General Bernardo O´Higgins","CLP","2020-01-02","2020-01-05","2020-03-09","Presupuesto municipal vigente","SUMINISTRO DE METFORMINA CLORHIDRATO 500 MG/GLIBENCLAMIDA 5 MG EQUIVALENTE A GLUKAUT 500/5, CAJA 60 COMPRIMIDOS RECUBIERTOS","MT500.5COMP. GLICENEX-DU0 5005MG X 30 COMP.. BAGO. METFORMINAGLIBENCLAMIDA. REG ISP F-1540016 - VTO 5-2020 - LOTE 6XF1
Se adjunta ISP, anexos
Entrega en 1 día
Vigencia 60 días 
","Caja","ETHON PHARMACEUTICALS SPA.","Aceptada","1","Peso Chileno","4989","4989","0","0","2020-01-13","No Seleccionada",840.868636363636,5.9331502975008,0,5.9331502975008,"Municipalidad"
"47","8634834","Licitación Pública Entre 100 y 1000 UTM (LE)","8","I MUNICIPALIDAD DE SAN VICENTE","Región del Libertador General Bernardo O´Higgins","CLP","2020-01-02","2020-01-05","2020-03-09","Presupuesto municipal vigente","SUMINISTRO DE METFORMINA CLORHIDRATO 500 MG/GLIBENCLAMIDA 5 MG, CAJA 30 O 60 COMPRIMIDOS","MT500.5COMP. GLICENEX-DU0 5005MG X 30 COMP.. BAGO. METFORMINAGLIBENCLAMIDA. REG ISP F-1540016 - VTO 5-2020 - LOTE 6XF1
Se adjunta ISP, anexos
Entrega en 1 día
Vigencia 60 días","Caja","ETHON PHARMACEUTICALS SPA.","Aceptada","1","Peso Chileno","4989","4989","2","9978","2020-01-13","Seleccionada",840.868636363636,5.9331502975008,11.8663005950016,5.9331502975008,"Municipalidad"
"48","8634834","Licitación Pública Entre 100 y 1000 UTM (LE)","8","I MUNICIPALIDAD DE SAN VICENTE","Región del Libertador General Bernardo O´Higgins","CLP","2020-01-02","2020-01-05","2020-03-09","Presupuesto municipal vigente","SUMINISTRO DE METFORMINA CLORHIDRATO 500 MG/GLIBENCLAMIDA 5 MG, CAJA 30 O 60 COMPRIMIDOS","SB2984348 - GLUKAUT 5005 X60COM., GLIBENCLAMIDA  METFORMINA 5mg - 500mg COMPRIMIDOS. ISP: F-1433114. Fabricante: SANITAS S.A.. Vencimiento mayor a 12 meses. Valor cotizado por CAJA. Unidad mínima de venta CAJA X 60 COMPRIMIDOS. Mínimo de facturación 50.00","Caja","Distribuidora Salcobrand","Aceptada","1","Peso Chileno","4202","4202","0","0","2020-01-09","No Seleccionada",840.868636363636,4.99721337945447,0,4.99721337945447,"Municipalidad"
"49","8634834","Licitación Pública Entre 100 y 1000 UTM (LE)","8","I MUNICIPALIDAD DE SAN VICENTE","Región del Libertador General Bernardo O´Higgins","CLP","2020-01-02","2020-01-05","2020-03-09","Presupuesto municipal vigente","SUMINISTRO DE METFORMINA CLORHIDRATO 500 MG/GLIBENCLAMIDA 5 MG, CAJA 30 O 60 COMPRIMIDOS","GLUCOVANCE 500 / 5MG  -Metformina;Glibenclamida- caja x 30 comp. recubiertos _ Fecha venc. 31-03-2021 _ Despacho dentro de 3 días hábiles _ Monto minimo facturación $120.000 pesos netos.","Caja","Merck S.A. Productos Farmacéuticos","Aceptada","1","Peso Chileno","6500","6500","1","6500","2020-01-14","Seleccionada",840.868636363636,7.73010161029369,7.73010161029369,7.73010161029369,"Municipalidad"
"50","8634911","Licitación Pública Entre 100 y 1000 UTM (LE)","8","Ilustre Municipalidad de Lumaco","Región de la Araucanía","CLP","2020-01-02","2020-01-21","2020-06-09",NA,"GLIBENCLAMIDA 5MG. COMPRIMIDO RECUBIERTO RANURADO
","GLIBENCLAMIDA 5 MG CM. CAJAX1000. LAB ANDROMACO. REG ISP F-2414-19. VENCE 31-12-2021. BIOEQUIVALENTE. 
","Comprimido","WINPHARM","Aceptada","1","Peso Chileno","7","7","1","7","2020-02-11","Seleccionada",795.597954545455,0.00879841377168859,0.00879841377168859,0.00879841377168859,"Municipalidad"
"51","8634911","Licitación Pública Entre 100 y 1000 UTM (LE)","8","Ilustre Municipalidad de Lumaco","Región de la Araucanía","CLP","2020-01-02","2020-01-21","2020-06-09",NA,"GLIBENCLAMIDA 5MG. COMPRIMIDO RECUBIERTO RANURADO
","GLBN0005COMP. BEGLIBENCLAMIDA 5MG X 1005 COMP.. MINTLAB. GLIBENCLAMIDA. REG ISP F-9896 - VTO 2-2023 - LOTE 90377
Entrega en 2 DÍAS. Se adjunta ISP, CANJE y anexos técnicos. Sin costo por flete. Pedido mínimo 50.000.","Comprimido","ETHON PHARMACEUTICALS SPA.","Aceptada","1","Peso Chileno","8","8","0","0","2020-02-10","No Seleccionada",795.597954545455,0.010055330024787,0,0.010055330024787,"Municipalidad"
"52","8635442","Licitación Pública Mayor a 5000 (LR)","8","I MUNICIPALIDAD DE MAIPU","Región Metropolitana de Santiago","CLP","2020-01-03","2020-01-03","2020-06-25","MUNICIPAL","Metformina Clorhidrato 500.0 mg, Glibenclamida 2,5 mg","GLUCOVANCE 500 / 2.5MG -Metformina;Glibenclamida- caja x 30 comp. recubiertos _ Despacho dentro de 3 días hábiles _ Monto minimo facturación $120.000 pesos netos.","Unidad","Merck S.A. Productos Farmacéuticos","Rechazada","78","Peso Chileno","6603","515034","0","0","2020-02-03","No Seleccionada",795.597954545455,8.29941801920853,0,647.354605498266,"Municipalidad"
"53","8635442","Licitación Pública Mayor a 5000 (LR)","8","I MUNICIPALIDAD DE MAIPU","Región Metropolitana de Santiago","CLP","2020-01-03","2020-01-03","2020-06-25","MUNICIPAL","Metformina Clorhidrato 500.0 mg, Glibenclamida 2,5 mg","MTFR500COMP. GLICENEX-DUO 5002.5MG X 30 COMP.. BAGO. METFORMINAGLIBENCLAMIDA. REG ISP F-1540116 - VTO 12-2020 - LOTE 7MC1
Vigencia de la Oferta 90 días","Unidad","ETHON PHARMACEUTICALS SPA.","Rechazada","78","Peso Chileno","5550","432900","0","0","2020-01-31","No Seleccionada",795.597954545455,6.97588520469595,0,544.119045966284,"Municipalidad"
"54","8635506","Licitación Pública entre a 2000 y 5000 UTM (LQ)","8","SERVICIO SALUD ARAUCANIA NORTE HOSPITAL VICTORIA","Región de la Araucanía","CLP","2020-01-03","2020-01-15","2020-02-26","22.04.004.001","GLIBENCLAMIDA CM RANURADO 5 MG","22100219 GLIBENCLAMIDA COM 5 MG - CAJA X 1000 COM - BIOEQUIVALENTE., CAJA X 1000, REGISTRO ISP F-2414/19, FECHA DE VENCIMIENTO 31-08-2022, DESPACHO EN 24 HORAS, SE ADJUNTA CARTA DE CANJE","Unidad","LABORATORIOS ANDROMACO S.A.","Aceptada","1","Peso Chileno","6.2","6.2","1","6.2","2020-01-22","Seleccionada",797.137,0.00777783492674409,0.00777783492674409,0.00777783492674409,"Servicio de Salud"
"55","8635506","Licitación Pública entre a 2000 y 5000 UTM (LQ)","8","SERVICIO SALUD ARAUCANIA NORTE HOSPITAL VICTORIA","Región de la Araucanía","CLP","2020-01-03","2020-01-15","2020-02-26","22.04.004.001","GLIBENCLAMIDA CM RANURADO 5 MG","GLBN0005COMP. BE GLIBENCLAMIDA 5MG X 1000 COMP.. MINTLAB. GLIBENCLAMIDA. REG ISP F-9896 - VTO SUPERIOR A 18 MESES Entrega en 24 horas. Se adjunta ISP, CANJE y anexos técnicos. Validez de la oferta 60 días. Sin costo por flete. Monto mínimo de despacho 50.","Unidad","ETHON PHARMACEUTICALS SPA.","Aceptada","1","Peso Chileno","8","8","0","0","2020-02-04","No Seleccionada",797.137,0.0100359160345085,0,0.0100359160345085,"Servicio de Salud"
"56","8635506","Licitación Pública entre a 2000 y 5000 UTM (LQ)","8","SERVICIO SALUD ARAUCANIA NORTE HOSPITAL VICTORIA","Región de la Araucanía","CLP","2020-01-03","2020-01-15","2020-02-26","22.04.004.001","GLIBENCLAMIDA CM RANURADO 5 MG","GLIBENCLAMIDA 5 MG CM. CAJAX1000. LAB ANDROMACO. REG ISP F-2414-19. VENCE 30-04-2022. BIOEQUIVALENTE. ENTREGA EN 2 DÍAS. SE ADJUNTAN FICHAS TÉCNICAS E INFORMACIÓN CORPORATIVA.","Unidad","WINPHARM","Aceptada","1","Peso Chileno","7","7","0","0","2020-02-03","No Seleccionada",797.137,0.00878142653019493,0,0.00878142653019493,"Servicio de Salud"
"57","8635846","Licitación Pública Entre 100 y 1000 UTM (LE)","8","I MUNICIPALIDAD DE NACIMIENTO","Región del Biobío","CLP","2020-01-06","2020-01-09","2020-01-30","Presupuesto Disponible","GLIBENCLAMIDA 5 MG. COMPRIMIDOS. ENVASE SELLADO, RESISTENTE E INADULTERADO. DESEABLE ENVASE CLINICO","MIN0286 GLIBENCLAMIDA 5MG X 1005 COMP. BE. B  Entrega 24-48 HR GLIBENCLAMIDA F-986 MINTLAB  VENC. 28-02-2023","Comprimido","Caribean Pharma Ltda","Aceptada","5000","Peso Chileno","7","35000","0","0","2020-01-20","No Seleccionada",773.730434782609,0.00904707852414614,0,45.2353926207307,"Municipalidad"
"58","8635846","Licitación Pública Entre 100 y 1000 UTM (LE)","8","I MUNICIPALIDAD DE NACIMIENTO","Región del Biobío","CLP","2020-01-06","2020-01-09","2020-01-30","Presupuesto Disponible","GLIBENCLAMIDA 5 MG. COMPRIMIDOS. ENVASE SELLADO, RESISTENTE E INADULTERADO. DESEABLE ENVASE CLINICO","GLIBENCLAMIDA 5MG BE®, GLIBENCLAMIDA, CAJA x 1000 CM, ANDROMACO, Reg.ISP: F-2414, Vence: 2021-11-30. MONTO MINIMO DE FACTURACION  50.000+IVA. ENTREGA EN 3 DIAS HABILES, SE ADJUNTA POLITICAS DE CANJE - FLETE INCLUIDO","Comprimido","Medikar Ltda","Aceptada","5000","Peso Chileno","7","35000","0","0","2020-01-20","No Seleccionada",773.730434782609,0.00904707852414614,0,45.2353926207307,"Municipalidad"
"59","8635846","Licitación Pública Entre 100 y 1000 UTM (LE)","8","I MUNICIPALIDAD DE NACIMIENTO","Región del Biobío","CLP","2020-01-06","2020-01-09","2020-01-30","Presupuesto Disponible","GLIBENCLAMIDA 5 MG. COMPRIMIDOS. ENVASE SELLADO, RESISTENTE E INADULTERADO. DESEABLE ENVASE CLINICO","905114 GLIBENCLAMIDA 5 MG 1000 COMP  REGISTRO ISP: F-2414/19 ANDROMACO GENERICO 30-04-2021 ENTREGA DENTRO DE 48 HORAS.","Comprimido","DROGUERIA GLOBAL PHARMA SPA","Aceptada","5000","Peso Chileno","7.1","35500","0","0","2020-01-17","No Seleccionada",773.730434782609,0.00917632250306252,0,45.8816125153126,"Municipalidad"
"60","8635846","Licitación Pública Entre 100 y 1000 UTM (LE)","8","I MUNICIPALIDAD DE NACIMIENTO","Región del Biobío","CLP","2020-01-06","2020-01-09","2020-01-30","Presupuesto Disponible","GLIBENCLAMIDA 5 MG. COMPRIMIDOS. ENVASE SELLADO, RESISTENTE E INADULTERADO. DESEABLE ENVASE CLINICO","Glibenclamida - Glibencla.Be.Com.5Mg. X COM.
-CAJAS X 60  Comprimido - Genericos BioequivalentesS - Abril 2021
","Comprimido","LABOFAR","Aceptada","5000","Peso Chileno","9.5","47500","0","0","2020-01-15","No Seleccionada",773.730434782609,0.0122781779970555,0,61.3908899852774,"Municipalidad"
"61","8635846","Licitación Pública Entre 100 y 1000 UTM (LE)","8","I MUNICIPALIDAD DE NACIMIENTO","Región del Biobío","CLP","2020-01-06","2020-01-09","2020-01-30","Presupuesto Disponible","GLIBENCLAMIDA 5 MG. COMPRIMIDOS. ENVASE SELLADO, RESISTENTE E INADULTERADO. DESEABLE ENVASE CLINICO","GLIBENCLAMIDA.BE.COM.5MG.60,MARCA-,CX60 COMPRIMIDOS,,REG. ISP,LAB.MARCA,BIOEQUIVALENTES Y GENERICOS,Se adjuntan Anexos Administrativos, Técnicos y Condiciones de Canje. Despacho a Todo Chile Incluído de 24 a 48 Horas, Vence  OCTUBRE-2021 ,SIN MINIMO DE CO","Comprimido","ADN FARMACÉUTICA","Aceptada","5000","Peso Chileno","9","45000","0","0","2020-01-09","No Seleccionada",773.730434782609,0.0116319581024736,0,58.1597905123681,"Municipalidad"
"62","8635846","Licitación Pública Entre 100 y 1000 UTM (LE)","8","I MUNICIPALIDAD DE NACIMIENTO","Región del Biobío","CLP","2020-01-06","2020-01-09","2020-01-30","Presupuesto Disponible","GLIBENCLAMIDA 5 MG. COMPRIMIDOS. ENVASE SELLADO, RESISTENTE E INADULTERADO. DESEABLE ENVASE CLINICO","GLBN0005COMP. BE GLIBENCLAMIDA 5MG X 1000 COMP.. MINTLAB. GLIBENCLAMIDA. REG ISP F-9896 -F-9896 - VTO 2-2023 - LOTE 90377 Entrega en 3 dias. Se adjunta CANJE . Validez de la oferta 60 días. Sin costo por flete. Monto mínimo de despacho 50.000.
","Comprimido","ETHON PHARMACEUTICALS SPA.","Aceptada","5000","Peso Chileno","6.9","34500","5000","34500","2020-01-16","Seleccionada",773.730434782609,0.00891783454522977,44.5891727261489,44.5891727261489,"Municipalidad"
"63","8635846","Licitación Pública Entre 100 y 1000 UTM (LE)","8","I MUNICIPALIDAD DE NACIMIENTO","Región del Biobío","CLP","2020-01-06","2020-01-09","2020-01-30","Presupuesto Disponible","GLIBENCLAMIDA 5 MG. COMPRIMIDOS. ENVASE SELLADO, RESISTENTE E INADULTERADO. DESEABLE ENVASE CLINICO","GLIBENCLAMIDA 5MG BIOEQUIVALENTE - CAJAS X 1000 COMPRIMIDOS - ANDROMACO - VENCIMIENTO NOVIEMBRTE 2021 - REGISTRO ISP F-2414
","Comprimido","SOCOSEP SA","Aceptada","5000","Peso Chileno","7.41","37050","0","0","2020-01-10","No Seleccionada",773.730434782609,0.00957697883770327,0,47.8848941885164,"Municipalidad"
"64","8635846","Licitación Pública Entre 100 y 1000 UTM (LE)","8","I MUNICIPALIDAD DE NACIMIENTO","Región del Biobío","CLP","2020-01-06","2020-01-09","2020-01-30","Presupuesto Disponible","METFORMINA 500 MG; GLIBENCLAMIDA 5 MG. COMPRIMIDOS. ENVASE SELLADO, RESISTENTE E INADULTERADO","METFORMINA CLORHIDRATO + GLIBENCLAMIDAGLUKAUT COM. 5005MG.60,MARCA-,CX60 COMPRIMIDOS,,REG. ISP,LAB.MARCA,BIOEQUIVALENTES Y GENERICOS,Se adjuntan Anexos Administrativos, Técnicos y Condiciones de Canje. Despacho a Todo Chile Incluído de 24 a 48 Horas, Venc","Comprimido","ADN FARMACÉUTICA","Aceptada","300","Peso Chileno","115","34500","0","0","2020-01-09","No Seleccionada",773.730434782609,0.148630575753829,0,44.5891727261489,"Municipalidad"
"65","8635846","Licitación Pública Entre 100 y 1000 UTM (LE)","8","I MUNICIPALIDAD DE NACIMIENTO","Región del Biobío","CLP","2020-01-06","2020-01-09","2020-01-30","Presupuesto Disponible","METFORMINA 500 MG; GLIBENCLAMIDA 5 MG. COMPRIMIDOS. ENVASE SELLADO, RESISTENTE E INADULTERADO","Metformina+Glibenclamida - Glicenexduo Com.500-5 X COM.
-CAJAS X 30  Comprimido Recubierto - BagoS - Abril 2021
","Comprimido","LABOFAR","Aceptada","300","Peso Chileno","225","67500","0","0","2020-01-15","No Seleccionada",773.730434782609,0.29079895256184,0,87.2396857685521,"Municipalidad"
"66","8635846","Licitación Pública Entre 100 y 1000 UTM (LE)","8","I MUNICIPALIDAD DE NACIMIENTO","Región del Biobío","CLP","2020-01-06","2020-01-09","2020-01-30","Presupuesto Disponible","METFORMINA 500 MG; GLIBENCLAMIDA 5 MG. COMPRIMIDOS. ENVASE SELLADO, RESISTENTE E INADULTERADO","GLUCOVANCE 500 / 5MG  -Metformina;Glibenclamida- caja x 30 comp. recubiertos _ Fecha venc. 31-03-2021 _ Despacho dentro de 3 días hábiles _ Monto minimo facturación $120.000 pesos netos.","Comprimido","Merck S.A. Productos Farmacéuticos","Aceptada","300","Peso Chileno","216","64800","0","0","2020-01-20","No Seleccionada",773.730434782609,0.279166994459367,0,83.75009833781,"Municipalidad"
"67","8635846","Licitación Pública Entre 100 y 1000 UTM (LE)","8","I MUNICIPALIDAD DE NACIMIENTO","Región del Biobío","CLP","2020-01-06","2020-01-09","2020-01-30","Presupuesto Disponible","METFORMINA 500 MG; GLIBENCLAMIDA 5 MG. COMPRIMIDOS. ENVASE SELLADO, RESISTENTE E INADULTERADO","SB35218 - GLIFORTEX G 5005.0 X1000COM.REC., METFORMINA  GLIBENCLAMIDA  5005mg COMPRIMIDOS RECUBIERTOS. ISP: F-1296818. Fabricante: ANDROMACO. Vencimiento mayor a 12 meses. Valor cotizado por COMPRIMIDOS. Unidad mínima de venta CAJA X 1000 COMPRIMIDOS. Mín","Comprimido","Distribuidora Salcobrand","Aceptada","300","Peso Chileno","30","9000","2000","60000","2020-01-15","Seleccionada",773.730434782609,0.038773193674912,77.5463873498241,11.6319581024736,"Municipalidad"
"68","8635846","Licitación Pública Entre 100 y 1000 UTM (LE)","8","I MUNICIPALIDAD DE NACIMIENTO","Región del Biobío","CLP","2020-01-06","2020-01-09","2020-01-30","Presupuesto Disponible","METFORMINA 500 MG; GLIBENCLAMIDA 5 MG. COMPRIMIDOS. ENVASE SELLADO, RESISTENTE E INADULTERADO","MT500.5COMP. GLUKAUT 5005 MG X 60 COMP. REC.. SANITAS. METFORMINAGLIBENCLAMIDA. REG ISP F-14331 - VTO 7-2021 - LOTE 0726118 Entrega en 3 dias. Se adjunta CANJE . Validez de la oferta 60 días. Sin costo por flete. Monto mínimo de despacho 50.000.
","Comprimido","ETHON PHARMACEUTICALS SPA.","Aceptada","300","Peso Chileno","37.3","11190","0","0","2020-01-16","No Seleccionada",773.730434782609,0.0482080041358073,0,14.4624012407422,"Municipalidad"
